,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1792,Audi,2008,4.1,Hybrid,Automatic,297565,Like New,76807.97,A3
1793,Tesla,2011,5.0,Hybrid,Manual,38575,New,11933.46,Model 3
1794,Toyota,2016,1.3,Diesel,Manual,3192,New,87191.07,RAV4
1795,Ford,2014,2.7,Petrol,Manual,111116,Used,45869.26,Fiesta
1796,Honda,2016,2.6,Hybrid,Manual,81311,New,60222.83,Fit
1797,Ford,2017,4.2,Electric,Automatic,80781,Like New,76960.24,Fiesta
1798,Tesla,2021,2.8,Electric,Automatic,36527,New,30274.93,Model Y
1799,Audi,2005,1.7,Diesel,Automatic,52181,Used,89579.85,A4
1800,Honda,2016,4.0,Electric,Manual,91472,New,98026.37,Accord
1801,Tesla,2022,5.1,Petrol,Manual,81219,New,51956.06,Model Y
1802,Mercedes,2023,2.9,Hybrid,Manual,119783,New,94009.05,E-Class
1803,BMW,2017,1.7,Electric,Manual,161554,Used,5107.22,X5
1804,Tesla,2007,2.0,Electric,Automatic,179300,Like New,89952.59,Model Y
1805,Ford,2008,2.2,Hybrid,Automatic,83265,Like New,34549.31,Fiesta
1806,Honda,2005,2.5,Diesel,Manual,50126,Used,34592.07,Civic
1807,Ford,2004,4.2,Electric,Manual,282689,Used,26668.44,Explorer
1808,Honda,2011,4.0,Diesel,Automatic,55114,New,35116.32,CR-V
1809,Tesla,2010,4.5,Diesel,Automatic,206422,Like New,25281.04,Model X
1810,Toyota,2000,2.8,Electric,Automatic,188873,Used,91057.57,Corolla
1811,Mercedes,2010,5.1,Petrol,Automatic,276034,Like New,90407.25,GLC
1812,Tesla,2018,2.0,Diesel,Manual,121284,New,14710.07,Model S
1813,Ford,2008,3.3,Electric,Automatic,194469,Used,18571.55,Fiesta
1814,BMW,2001,5.0,Diesel,Automatic,142290,Like New,86891.77,5 Series
1815,BMW,2011,1.9,Hybrid,Automatic,88241,Like New,42899.09,X3
1816,Audi,2003,1.5,Petrol,Automatic,296866,New,21080.81,Q7
1817,Honda,2003,5.4,Petrol,Manual,182615,Used,53513.59,CR-V
1818,Ford,2017,2.7,Hybrid,Manual,30921,Like New,44583.46,Fiesta
1819,Audi,2014,4.4,Hybrid,Manual,161686,New,25820.35,A3
1820,Ford,2018,1.1,Diesel,Manual,192261,Like New,73471.46,Focus
1821,Honda,2012,4.5,Hybrid,Manual,17601,New,64972.48,Fit
1822,Tesla,2018,2.6,Petrol,Manual,93332,Like New,14467.85,Model X
1823,Tesla,2016,1.3,Hybrid,Automatic,202615,Like New,92911.74,Model 3
1824,BMW,2005,4.0,Electric,Automatic,235572,New,58054.65,5 Series
1825,Tesla,2015,2.2,Electric,Automatic,290144,Used,28769.43,Model X
1826,Tesla,2023,2.9,Diesel,Automatic,130439,New,24597.72,Model 3
1827,Toyota,2011,1.4,Petrol,Manual,239691,Used,17915.06,RAV4
1828,BMW,2018,1.7,Electric,Automatic,119277,Like New,45340.55,X5
1829,Audi,2004,2.5,Hybrid,Manual,292527,Like New,17876.4,A3
1830,Mercedes,2016,1.4,Electric,Automatic,142857,New,44502.56,GLA
1831,Toyota,2022,5.6,Electric,Automatic,40910,New,19133.19,Prius
1832,Audi,2000,1.0,Diesel,Automatic,170100,Used,67396.71,Q5
1833,Honda,2023,3.4,Hybrid,Manual,155927,Used,79597.99,Accord
1834,Toyota,2022,1.6,Hybrid,Automatic,286425,Used,57204.66,Camry
1835,Audi,2009,2.5,Hybrid,Manual,4841,New,69605.4,A4
1836,Honda,2014,5.6,Diesel,Manual,97204,Like New,94145.98,Fit
1837,BMW,2022,1.8,Hybrid,Automatic,60155,New,65645.3,3 Series
1838,Mercedes,2020,5.8,Hybrid,Manual,259589,Like New,39595.03,E-Class
1839,Honda,2020,2.0,Electric,Manual,261140,New,47700.62,Civic
1840,Tesla,2010,4.7,Electric,Automatic,148515,New,86749.9,Model Y
1841,Ford,2012,3.7,Hybrid,Automatic,132994,Used,17418.43,Fiesta
1842,Honda,2004,5.4,Petrol,Automatic,294120,Like New,35945.02,Accord
1843,Honda,2000,3.8,Petrol,Automatic,143063,New,59841.61,CR-V
1844,Mercedes,2023,3.7,Hybrid,Automatic,104405,New,69257.01,GLC
1845,Ford,2011,2.0,Petrol,Automatic,53744,Like New,77532.41,Focus
1846,Tesla,2010,1.8,Diesel,Manual,2473,New,35229.65,Model 3
1847,Audi,2016,5.6,Electric,Automatic,139180,Like New,18856.62,A3
1848,Audi,2003,2.6,Diesel,Automatic,28715,Used,95709.72,A3
1849,Honda,2014,2.9,Electric,Manual,244826,Used,12257.26,Civic
1850,Ford,2008,4.8,Petrol,Automatic,253856,Like New,14101.51,Mustang
1851,Ford,2020,2.7,Petrol,Manual,239419,Used,52019.54,Fiesta
1852,Tesla,2019,5.8,Hybrid,Automatic,252508,Like New,82830.75,Model S
1853,Mercedes,2018,4.7,Petrol,Automatic,299461,New,78577.89,E-Class
1854,BMW,2018,4.0,Petrol,Manual,164434,New,94081.43,X5
1855,Audi,2011,5.4,Hybrid,Automatic,54604,Like New,18452.24,A4
1856,Mercedes,2004,1.2,Hybrid,Manual,4889,New,40694.09,C-Class
1857,Toyota,2009,2.3,Electric,Automatic,220629,Used,31803.5,Prius
1858,Audi,2016,3.3,Petrol,Automatic,294115,New,86782.66,Q7
1859,Mercedes,2004,2.1,Electric,Manual,50551,New,51393.69,C-Class
1860,Audi,2021,4.7,Electric,Automatic,134273,Like New,7550.55,Q7
1861,BMW,2015,5.6,Diesel,Automatic,237230,Used,72256.62,3 Series
1862,Toyota,2006,3.1,Petrol,Manual,236139,New,41926.32,Camry
1863,BMW,2008,2.7,Petrol,Automatic,108957,New,55458.94,5 Series
1864,Tesla,2002,5.8,Diesel,Manual,89882,Like New,89909.81,Model X
1865,Toyota,2014,3.2,Electric,Automatic,210323,Like New,29390.09,RAV4
1866,Honda,2015,3.4,Petrol,Manual,267825,Used,27825.14,Accord
1867,Mercedes,2017,2.8,Electric,Automatic,101982,New,30003.29,E-Class
1868,Toyota,2013,5.5,Diesel,Manual,46870,Like New,37120.26,Prius
1869,Tesla,2002,3.8,Hybrid,Manual,213328,Like New,15198.63,Model X
1870,Tesla,2011,4.8,Electric,Automatic,159224,Like New,71235.87,Model Y
1871,BMW,2008,5.1,Petrol,Automatic,50061,Used,24702.88,3 Series
1872,Audi,2006,2.7,Hybrid,Manual,188691,Like New,92983.85,A4
1873,Toyota,2008,3.2,Electric,Automatic,58235,Used,25490.2,Corolla
1874,Mercedes,2012,5.2,Electric,Manual,90073,Used,29285.99,C-Class
1875,Toyota,2017,2.8,Hybrid,Automatic,11217,New,33216.92,RAV4
1876,Ford,2004,5.0,Hybrid,Automatic,295885,New,78011.12,Mustang
1877,Audi,2012,5.7,Hybrid,Manual,192386,Used,45622.62,Q5
1878,Mercedes,2003,4.1,Petrol,Manual,263552,New,82836.79,GLC
1879,Mercedes,2001,4.7,Petrol,Automatic,42903,New,79561.1,GLA
1880,Honda,2015,5.0,Electric,Automatic,215280,Like New,93301.59,Accord
1881,BMW,2008,5.2,Electric,Automatic,107042,New,76877.39,3 Series
1882,Honda,2008,3.0,Diesel,Automatic,243725,Used,9931.56,CR-V
1883,Mercedes,2005,1.3,Petrol,Automatic,132290,New,84541.72,E-Class
1884,Audi,2010,3.0,Electric,Manual,181644,Like New,94116.9,Q5
1885,Toyota,2021,4.4,Hybrid,Automatic,109268,Used,99400.47,Camry
1886,Toyota,2023,3.3,Hybrid,Automatic,30105,New,16900.42,Corolla
1887,Audi,2021,4.7,Petrol,Manual,69634,Used,63260.96,A4
1888,Mercedes,2000,2.8,Hybrid,Manual,138691,New,23948.57,E-Class
1889,Tesla,2003,4.2,Diesel,Manual,18226,Like New,29938.42,Model 3
1890,Toyota,2012,1.9,Electric,Automatic,25322,New,75830.51,Corolla
1891,Tesla,2022,4.7,Electric,Manual,167284,Used,97878.43,Model Y
1892,Toyota,2012,3.7,Electric,Manual,94835,Used,61511.27,RAV4
1893,Toyota,2012,2.0,Petrol,Manual,255027,Used,85805.52,RAV4
1894,BMW,2001,2.5,Hybrid,Manual,73079,New,5843.96,X5
1895,BMW,2008,4.7,Diesel,Automatic,23946,New,8480.01,X5
1896,Ford,2023,3.4,Petrol,Automatic,162812,New,61688.81,Focus
1897,Honda,2007,2.1,Electric,Automatic,7253,Like New,41953.39,Civic
1898,Audi,2006,5.8,Diesel,Manual,79311,Like New,89526.99,Q7
1899,Audi,2003,4.6,Electric,Manual,294957,Like New,33688.28,Q5
1900,Audi,2017,5.8,Electric,Manual,67593,Used,46044.85,Q5
1901,Ford,2002,3.1,Petrol,Manual,149485,Used,55151.37,Focus
1902,BMW,2005,3.4,Electric,Manual,226833,Used,30938.69,X3
1903,Mercedes,2011,5.5,Diesel,Manual,38485,Used,91307.01,E-Class
1904,Tesla,2011,3.6,Electric,Automatic,199304,Used,49130.69,Model X
1905,Tesla,2020,4.5,Hybrid,Automatic,278245,New,45294.78,Model Y
1906,Mercedes,2007,2.3,Electric,Manual,8831,Used,85726.54,GLC
1907,Ford,2021,3.2,Petrol,Automatic,5004,New,34637.95,Explorer
1908,Mercedes,2021,1.6,Diesel,Manual,37170,Like New,82659.21,GLA
1909,Audi,2000,2.0,Petrol,Manual,43555,Like New,16615.92,A3
1910,Honda,2003,1.0,Hybrid,Automatic,118115,Like New,22364.91,CR-V
1911,Toyota,2020,1.2,Electric,Manual,178475,Like New,95329.96,Corolla
1912,Tesla,2010,5.9,Petrol,Automatic,298509,Like New,85032.51,Model 3
1913,BMW,2002,2.2,Petrol,Manual,207132,Used,41850.4,5 Series
1914,BMW,2012,4.3,Petrol,Manual,63471,Used,65653.36,3 Series
1915,Ford,2016,5.2,Petrol,Automatic,57287,Used,94582.17,Focus
1916,BMW,2021,3.8,Hybrid,Manual,116475,Like New,25126.6,X3
1917,Audi,2021,1.8,Hybrid,Manual,50151,Like New,10605.99,A4
1918,Tesla,2009,4.6,Electric,Manual,67384,New,56059.47,Model X
1919,Mercedes,2020,4.0,Electric,Automatic,33541,Used,18546.7,E-Class
1920,Audi,2011,4.7,Diesel,Manual,72847,Like New,22795.31,A3
1921,Ford,2014,4.8,Hybrid,Manual,218171,Like New,89696.22,Focus
1922,Audi,2020,5.9,Petrol,Manual,211811,Like New,5703.33,Q5
1923,Mercedes,2009,3.9,Petrol,Automatic,213739,New,82597.9,C-Class
1924,Honda,2013,2.7,Diesel,Automatic,167813,Like New,54110.32,Fit
1925,Ford,2012,4.2,Petrol,Automatic,99919,New,58132.97,Fiesta
1926,Honda,2004,1.3,Diesel,Automatic,216746,New,68817.96,CR-V
1927,Toyota,2005,5.5,Electric,Automatic,194020,Used,45987.27,Corolla
1928,Honda,2023,1.6,Hybrid,Manual,61768,Like New,15983.13,Fit
1929,Toyota,2001,2.6,Diesel,Automatic,43262,New,14767.92,RAV4
1930,Toyota,2021,5.1,Petrol,Automatic,20605,Like New,76664.41,Corolla
1931,Honda,2016,4.0,Diesel,Manual,78590,Used,25998.34,CR-V
1932,Ford,2003,3.0,Electric,Automatic,290375,Used,7669.66,Fiesta
1933,Mercedes,2013,3.4,Petrol,Manual,79397,New,98063.32,GLC
1934,Audi,2009,5.3,Electric,Automatic,77123,Used,98137.19,Q7
1935,Audi,2002,2.7,Electric,Manual,275659,Used,40923.43,A3
1936,Mercedes,2002,5.3,Diesel,Manual,278744,Used,7424.77,C-Class
1937,Tesla,2014,1.4,Electric,Automatic,158964,Like New,74090.14,Model S
1938,Tesla,2005,4.9,Petrol,Automatic,168767,Like New,83946.15,Model X
1939,Toyota,2016,5.2,Electric,Manual,135501,New,16876.3,Camry
1940,Toyota,2011,1.9,Electric,Manual,135678,New,17868.57,Corolla
1941,Ford,2021,3.2,Diesel,Manual,114380,Used,83111.28,Mustang
1942,BMW,2019,1.8,Electric,Manual,171206,Used,92581.2,5 Series
1943,Honda,2023,4.5,Hybrid,Manual,156547,New,80121.71,Fit
1944,Toyota,2010,3.7,Diesel,Manual,152802,Used,24070.77,Prius
1945,Audi,2003,4.2,Diesel,Manual,152185,New,44094.52,A3
1946,Ford,2005,2.0,Petrol,Automatic,151083,Like New,62080.03,Fiesta
1947,Honda,2000,2.1,Petrol,Manual,55746,Used,20227.88,Fit
1948,Ford,2019,1.2,Petrol,Automatic,173925,Used,25007.24,Explorer
1949,Honda,2022,2.6,Petrol,Automatic,298962,Used,31874.18,Civic
1950,Honda,2015,3.8,Hybrid,Manual,168393,Like New,53403.76,CR-V
1951,Mercedes,2014,5.3,Diesel,Manual,283453,Like New,53526.46,GLA
1952,Toyota,2016,4.3,Electric,Automatic,290320,Used,82357.98,Camry
1953,Ford,2007,3.2,Petrol,Manual,68879,New,76535.97,Mustang
1954,Ford,2011,5.8,Petrol,Manual,67592,Like New,91804.89,Focus
1955,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,84125.66,GLC
1956,Audi,2020,5.7,Electric,Automatic,197494,Used,29118.37,A3
1957,Audi,2009,3.6,Petrol,Automatic,270728,Like New,36473.19,Q5
1958,Tesla,2014,2.3,Electric,Manual,124555,New,52540.21,Model 3
1959,Toyota,2008,1.3,Diesel,Manual,18830,Used,6355.76,RAV4
1960,Toyota,2001,4.6,Diesel,Automatic,216897,New,90870.69,Corolla
1961,BMW,2004,1.6,Diesel,Manual,252234,New,9212.7,5 Series
1962,Mercedes,2005,2.5,Hybrid,Automatic,265735,Like New,35631.92,GLA
1963,Audi,2006,3.7,Electric,Manual,93878,Used,59071.61,A3
1964,Honda,2020,3.8,Petrol,Automatic,125407,Used,54194.93,Civic
1965,Ford,2000,4.0,Petrol,Manual,116869,New,67173.69,Fiesta
1966,Toyota,2022,1.8,Petrol,Automatic,257716,Like New,55114.42,Camry
1967,Ford,2006,2.9,Petrol,Manual,283539,Like New,26755.14,Explorer
1968,Ford,2019,4.1,Hybrid,Manual,16738,Like New,24102.43,Fiesta
1969,BMW,2011,5.8,Petrol,Automatic,133703,New,91188.47,X3
1970,Audi,2015,4.6,Hybrid,Manual,148977,New,30076.84,Q7
1971,Toyota,2015,5.6,Electric,Manual,19056,Used,31692.84,Corolla
1972,Ford,2010,4.8,Diesel,Automatic,240746,Like New,44230.53,Focus
1973,Toyota,2020,4.0,Petrol,Manual,115316,New,18246.64,Prius
1974,Honda,2003,2.0,Diesel,Manual,166519,Like New,53190.92,Fit
1975,BMW,2012,4.3,Electric,Manual,54418,New,68178.02,X3
1976,Honda,2006,4.1,Electric,Automatic,299334,Used,79670.05,CR-V
1977,Toyota,2003,4.0,Petrol,Automatic,26014,Like New,72588.15,Corolla
1978,Tesla,2014,3.4,Electric,Automatic,204071,New,19025.42,Model S
1979,Toyota,2018,3.6,Diesel,Automatic,238989,Like New,48326.38,RAV4
1980,Audi,2008,2.7,Petrol,Automatic,181350,New,8665.69,A3
1981,Ford,2010,3.6,Hybrid,Manual,263924,New,6690.81,Fiesta
1982,Ford,2007,2.0,Petrol,Manual,190330,New,46812.39,Mustang
1983,Honda,2000,5.0,Diesel,Automatic,42192,Like New,29031.25,Accord
1984,BMW,2022,1.9,Petrol,Manual,43923,New,69919.28,3 Series
1985,Tesla,2023,1.4,Petrol,Manual,89196,Used,73802.87,Model X
1986,Mercedes,2007,3.2,Diesel,Manual,2395,Like New,90063.35,GLC
1987,Ford,2012,4.3,Petrol,Manual,228456,Used,77264.84,Fiesta
1988,Audi,2021,3.2,Petrol,Automatic,71028,Used,9583.19,A4
1989,Honda,2003,2.4,Diesel,Automatic,242463,Like New,40304.19,CR-V
1990,Honda,2007,3.8,Electric,Manual,141056,New,30937.22,Accord
1991,Mercedes,2002,2.7,Diesel,Manual,203400,Used,41682.58,E-Class
1992,Audi,2008,5.7,Petrol,Automatic,255315,Like New,20207.19,Q5
1993,BMW,2001,5.6,Hybrid,Manual,289068,New,14281.89,3 Series
1994,Audi,2001,3.5,Hybrid,Manual,294721,Like New,54493.53,Q7
1995,BMW,2012,2.6,Diesel,Manual,138783,Like New,73436.22,X3
1996,Audi,2014,4.7,Hybrid,Automatic,85548,Like New,71681.54,A4
1997,Audi,2022,1.2,Petrol,Automatic,257288,New,47839.71,Q5
1998,Toyota,2011,3.4,Petrol,Manual,125093,Used,54616.5,Prius
1999,Honda,2003,2.7,Diesel,Manual,235835,Used,54051.23,Accord
2000,Audi,2007,5.6,Petrol,Manual,206084,Like New,70699.19,Q5
2001,Mercedes,2008,1.1,Electric,Manual,270398,Like New,9552.89,GLA
2002,Audi,2022,3.8,Petrol,Manual,229027,New,72440.13,A4
2003,Ford,2004,4.7,Diesel,Manual,208072,Like New,60309.09,Mustang
2004,Honda,2023,3.4,Electric,Automatic,248029,Like New,23820.33,Accord
2005,Ford,2019,1.4,Electric,Automatic,209047,Like New,9660.59,Mustang
2006,Honda,2017,5.9,Hybrid,Manual,130509,Used,15310.14,CR-V
2007,Ford,2010,3.6,Petrol,Automatic,237784,Like New,54845.68,Fiesta
2008,Audi,2014,4.1,Diesel,Manual,295107,Used,77048.81,A4
2009,Audi,2021,2.2,Hybrid,Manual,3273,New,36792.44,A3
2010,Toyota,2008,3.4,Hybrid,Automatic,15330,New,41016.77,Prius
2011,Mercedes,2016,3.1,Petrol,Automatic,152566,Used,93743.91,E-Class
2012,Ford,2011,1.4,Petrol,Manual,76422,Used,25236.24,Focus
2013,BMW,2006,1.5,Diesel,Manual,3212,Used,14856.2,5 Series
2014,Toyota,2009,5.2,Hybrid,Automatic,232131,Used,37623.96,RAV4
2015,Ford,2009,2.2,Diesel,Automatic,87594,Like New,75862.6,Mustang
2016,Ford,2012,2.0,Hybrid,Manual,132152,Used,64477.34,Mustang
2017,Toyota,2018,3.5,Hybrid,Manual,294819,Used,44500.57,Prius
2018,Audi,2010,4.8,Hybrid,Manual,22007,Used,96651.49,Q5
2019,Ford,2012,1.3,Petrol,Automatic,113805,Like New,74824.66,Explorer
2020,Audi,2020,3.9,Hybrid,Manual,95815,Like New,10876.84,A4
2021,Toyota,2007,1.6,Hybrid,Automatic,262783,Like New,75739.99,Camry
2022,Audi,2007,1.2,Hybrid,Manual,78038,New,7283.66,A4
2023,Honda,2003,1.3,Electric,Automatic,265880,Like New,66780.72,Accord
2024,BMW,2014,5.2,Petrol,Automatic,253506,Used,24995.87,5 Series
2025,Tesla,2010,1.6,Electric,Automatic,16473,Like New,71162.01,Model S
2026,Ford,2010,1.2,Petrol,Automatic,128771,Like New,34429.06,Focus
2027,Mercedes,2000,3.2,Diesel,Manual,125801,Used,87935.6,GLC
2028,BMW,2016,5.2,Electric,Automatic,86623,Like New,37006.81,X3
2029,Tesla,2014,2.3,Diesel,Automatic,225097,New,63871.11,Model S
2030,Audi,2019,3.1,Hybrid,Automatic,298964,Like New,32163.12,A4
2031,Ford,2005,1.2,Diesel,Manual,215933,New,92136.05,Fiesta
2032,Audi,2023,3.2,Diesel,Manual,196879,New,79194.62,Q5
2033,Honda,2021,3.9,Diesel,Manual,280558,New,28113.77,Fit
2034,Toyota,2014,3.9,Diesel,Manual,24220,Used,95135.69,RAV4
2035,Ford,2008,2.7,Petrol,Manual,60531,Like New,38929.97,Focus
2036,Tesla,2013,2.6,Electric,Manual,173497,New,66927.17,Model X
2037,Tesla,2017,1.5,Petrol,Automatic,9387,New,75571.06,Model Y
2038,Honda,2016,2.8,Petrol,Automatic,245752,Like New,7175.71,Fit
2039,Honda,2017,1.5,Petrol,Automatic,76815,Used,96101.9,Fit
2040,Ford,2004,4.8,Diesel,Manual,27584,Used,37721.92,Explorer
2041,Audi,2019,5.8,Petrol,Automatic,44783,New,23028.99,Q7
2042,Mercedes,2019,5.9,Electric,Automatic,170881,Used,85817.24,E-Class
2043,Tesla,2008,5.3,Petrol,Manual,185399,Like New,71775.43,Model Y
2044,Tesla,2010,4.0,Hybrid,Automatic,124494,Used,13240.61,Model S
2045,Honda,2023,4.5,Diesel,Manual,115814,Like New,16119.24,Civic
2046,BMW,2021,2.4,Hybrid,Automatic,250139,New,72943.23,X3
2047,Honda,2000,4.2,Electric,Manual,141929,Like New,12104.41,CR-V
2048,Mercedes,2017,3.3,Electric,Manual,173333,New,92131.67,E-Class
2049,Audi,2005,3.4,Electric,Manual,246509,Like New,75446.31,Q5
2050,Audi,2001,4.8,Electric,Automatic,13580,Like New,36871.76,A3
2051,BMW,2014,2.4,Petrol,Automatic,18240,Used,39479.18,X3
2052,Tesla,2020,2.6,Diesel,Manual,254351,Like New,53117.13,Model 3
2053,Honda,2013,5.6,Electric,Manual,254271,New,39292.09,Civic
2054,Audi,2004,1.3,Hybrid,Automatic,80974,Like New,79429.51,Q7
2055,Mercedes,2005,3.4,Electric,Automatic,73401,New,97600.01,C-Class
2056,Ford,2005,5.6,Diesel,Manual,213165,New,60529.54,Explorer
2057,Toyota,2021,4.1,Hybrid,Automatic,164340,Like New,47373.55,RAV4
2058,Toyota,2017,3.7,Hybrid,Automatic,265790,Used,26163.54,Prius
2059,Toyota,2013,2.2,Hybrid,Automatic,186443,Like New,67076.17,RAV4
2060,Tesla,2009,2.7,Petrol,Manual,248123,Like New,70129.8,Model X
2061,Honda,2013,5.3,Electric,Manual,89460,Used,70093.11,Fit
2062,BMW,2012,3.8,Petrol,Automatic,51048,New,7563.58,5 Series
2063,Audi,2002,3.6,Hybrid,Manual,206518,Like New,90416.6,A3
2064,Ford,2005,1.5,Petrol,Automatic,132850,Used,37120.12,Focus
2065,Mercedes,2007,1.1,Petrol,Automatic,211912,Used,75695.75,GLA
2066,Ford,2011,5.8,Petrol,Manual,266891,New,77181.66,Focus
2067,Mercedes,2012,2.9,Electric,Manual,45,Used,66802.72,E-Class
2068,Tesla,2010,4.0,Hybrid,Manual,7758,New,42512.32,Model S
2069,Honda,2011,1.4,Hybrid,Automatic,255397,Like New,62796.5,Fit
2070,Toyota,2000,4.4,Electric,Automatic,154509,Used,8818.88,Corolla
2071,Honda,2016,5.7,Petrol,Manual,150657,Like New,77380.1,Fit
2072,Tesla,2015,3.9,Petrol,Manual,140926,Used,14460.92,Model 3
2073,BMW,2010,1.6,Diesel,Manual,183148,Used,42691.34,5 Series
2074,BMW,2012,3.9,Diesel,Automatic,148421,Like New,14843.78,3 Series
2075,Tesla,2017,4.8,Diesel,Automatic,227300,Used,84522.07,Model 3
2076,Mercedes,2010,3.0,Electric,Automatic,152420,Like New,57278.73,E-Class
2077,Audi,2011,5.4,Hybrid,Manual,165368,Like New,70640.74,A4
2078,Audi,2005,4.2,Diesel,Manual,19455,New,69845.31,Q5
2079,Mercedes,2008,5.5,Hybrid,Automatic,209896,Like New,84952.59,C-Class
2080,BMW,2015,4.1,Hybrid,Manual,231897,New,17594.09,3 Series
2081,BMW,2003,1.7,Hybrid,Manual,88552,Like New,67674.17,X5
2082,BMW,2002,2.5,Electric,Manual,40484,Used,59637.74,5 Series
2083,Honda,2015,2.0,Electric,Manual,134476,Like New,7935.23,Accord
2084,BMW,2023,5.5,Electric,Automatic,168332,Used,24135.18,3 Series
2085,Ford,2011,4.8,Electric,Manual,100647,New,30419.3,Explorer
2086,Toyota,2010,4.4,Diesel,Automatic,65642,Used,11892.86,RAV4
2087,BMW,2004,2.5,Petrol,Automatic,211803,Like New,38698.38,X5
2088,Mercedes,2017,1.9,Petrol,Manual,128824,Used,7584.24,GLA
2089,Toyota,2018,4.8,Petrol,Automatic,248914,New,57552.43,Camry
2090,Honda,2022,3.4,Diesel,Automatic,291749,Used,25092.59,Accord
2091,Mercedes,2022,2.1,Petrol,Manual,110879,Used,32265.3,E-Class
2092,Toyota,2005,4.1,Diesel,Automatic,120827,Like New,91494.8,Camry
2093,Mercedes,2021,1.2,Diesel,Automatic,267724,Like New,52767.6,E-Class
2094,Honda,2017,2.6,Diesel,Automatic,267544,Used,30556.32,CR-V
2095,Ford,2005,3.3,Petrol,Automatic,170715,New,61853.87,Mustang
2096,Honda,2003,1.7,Hybrid,Automatic,227257,Used,24158.79,Accord
2097,Honda,2011,5.9,Petrol,Automatic,127319,New,12067.59,Civic
2098,Mercedes,2018,2.0,Petrol,Automatic,106960,New,6986.1,GLA
2099,Tesla,2001,1.7,Electric,Automatic,39015,New,95395.26,Model 3
2100,Audi,2016,2.0,Diesel,Manual,203877,Used,73838.03,Q5
2101,BMW,2010,4.8,Hybrid,Manual,145109,New,80995.07,X5
2102,BMW,2010,3.1,Electric,Manual,262063,Used,98187.18,X3
2103,Ford,2020,3.8,Hybrid,Automatic,88754,New,93504.73,Explorer
2104,Ford,2015,1.1,Hybrid,Automatic,221775,New,75006.75,Explorer
2105,BMW,2001,1.2,Diesel,Automatic,203225,Used,70928.77,5 Series
2106,Audi,2001,3.2,Petrol,Manual,152606,Like New,37000.75,Q7
2107,BMW,2022,5.1,Diesel,Manual,222067,Like New,14881.64,X3
2108,Tesla,2007,5.4,Diesel,Manual,56879,Used,59503.64,Model Y
2109,Audi,2012,1.4,Electric,Automatic,119894,Used,59744.06,Q5
2110,Ford,2009,3.7,Diesel,Manual,65839,Like New,95462.54,Explorer
2111,Toyota,2007,5.6,Petrol,Manual,29756,Like New,47044.23,Prius
2112,Mercedes,2003,2.9,Hybrid,Automatic,143755,Like New,70626.72,C-Class
2113,Tesla,2014,5.1,Diesel,Manual,180557,Used,59622.21,Model X
2114,Tesla,2000,1.7,Hybrid,Automatic,229303,New,21792.22,Model 3
2115,Ford,2010,5.7,Diesel,Manual,149787,Used,61246.11,Explorer
2116,Ford,2006,4.8,Hybrid,Automatic,92943,Like New,56311.09,Focus
2117,Honda,2016,5.7,Diesel,Automatic,218188,New,51921.07,CR-V
2118,Tesla,2019,4.4,Electric,Automatic,148188,Used,53775.18,Model X
2119,Honda,2023,2.8,Hybrid,Automatic,36744,Like New,20578.86,Accord
2120,Honda,2017,5.7,Diesel,Automatic,124697,Used,49030.38,Civic
2121,Mercedes,2021,2.4,Diesel,Manual,116072,New,62537.06,C-Class
2122,Honda,2021,2.7,Electric,Automatic,236028,Like New,51497.67,Fit
2123,Audi,2011,4.5,Electric,Automatic,169123,Used,51425.19,Q5
2124,BMW,2008,4.8,Electric,Automatic,7176,New,12364.18,X3
2125,Toyota,2004,5.6,Hybrid,Automatic,252365,New,23123.54,RAV4
2126,Ford,2009,2.0,Hybrid,Manual,149748,Used,35492.41,Fiesta
2127,Audi,2003,5.0,Electric,Automatic,45177,New,44837.96,A4
2128,Toyota,2004,4.7,Petrol,Manual,110623,Like New,61424.06,Corolla
2129,Tesla,2009,1.3,Petrol,Automatic,997,New,87017.78,Model S
2130,Tesla,2010,2.9,Diesel,Automatic,120179,Used,20120.65,Model Y
2131,Tesla,2020,2.4,Petrol,Manual,247439,Like New,6433.36,Model X
2132,Audi,2023,2.5,Diesel,Manual,120403,New,47677.53,A4
2133,Audi,2009,5.9,Hybrid,Manual,95287,New,46049.78,A4
2134,Ford,2007,4.2,Hybrid,Automatic,119574,Like New,57430.62,Fiesta
2135,BMW,2001,4.6,Petrol,Manual,256463,Like New,84156.07,X5
2136,Honda,2022,5.9,Hybrid,Automatic,121509,New,81224.25,CR-V
2137,Tesla,2007,2.9,Electric,Manual,248505,Like New,14504.11,Model Y
2138,Mercedes,2015,5.0,Electric,Manual,192589,Used,93729.56,E-Class
2139,BMW,2021,3.2,Petrol,Automatic,289531,New,15489.37,5 Series
2140,Mercedes,2004,5.3,Petrol,Manual,4090,Used,65284.2,GLA
2141,Ford,2002,1.9,Diesel,Manual,3743,New,68878.6,Mustang
2142,Ford,2011,5.7,Hybrid,Automatic,30924,Used,69588.36,Fiesta
2143,Ford,2012,2.1,Diesel,Automatic,141268,Used,30208.36,Fiesta
2144,Toyota,2012,2.6,Diesel,Automatic,105312,Like New,36382.78,RAV4
2145,Mercedes,2009,4.8,Electric,Manual,216249,New,57124.3,E-Class
